index,Country,Job,Skills
377653,Ireland,Data Analyst,sql
413152,Ireland,Data Analyst,sql
506545,Ireland,Data Analyst,sql
611973,Ireland,Data Analyst,sql
653472,Ireland,Data Analyst,sql
654539,Ireland,Data Analyst,sql
658760,Ireland,Data Analyst,sql
713374,Ireland,Data Analyst,sql
377653,Ireland,Data Analyst,snowflake
654539,Ireland,Data Analyst,snowflake
713374,Ireland,Data Analyst,snowflake
90848,Ireland,Data Analyst,scala
377647,Ireland,Data Analyst,scala
59621,Ireland,Data Analyst,python
90848,Ireland,Data Analyst,python
138703,Ireland,Data Analyst,python
377653,Ireland,Data Analyst,python
653472,Ireland,Data Analyst,python
713374,Ireland,Data Analyst,python
413152,Ireland,Data Analyst,oracle
713374,Ireland,Data Analyst,jira
780936,Ireland,Data Analyst,git
506545,Ireland,Data Analyst,gcp
713374,Ireland,Data Analyst,databricks
59621,Ireland,Data Analyst,azure
377653,Ireland,Data Analyst,azure
413152,Ireland,Data Analyst,azure
506545,Ireland,Data Analyst,azure
654539,Ireland,Data Analyst,azure
506545,Ireland,Data Analyst,aws
713374,Ireland,Data Analyst,airflow
751356,Hungary,Software Engineer,tableau
386473,Hungary,Software Engineer,sql
751356,Hungary,Software Engineer,sql
202068,Hungary,Software Engineer,python
451415,Hungary,Software Engineer,python
751356,Hungary,Software Engineer,postgresql
451415,Hungary,Software Engineer,pandas
751356,Hungary,Software Engineer,oracle
451415,Hungary,Software Engineer,numpy
202068,Hungary,Software Engineer,mysql
451415,Hungary,Software Engineer,hadoop
202068,Hungary,Software Engineer,git
451415,Hungary,Software Engineer,azure
751356,Hungary,Software Engineer,azure
451415,Hungary,Software Engineer,aws
530371,Hungary,Senior Data Scientist,sql
530371,Hungary,Senior Data Scientist,spark
749082,Hungary,Senior Data Scientist,spark
530371,Hungary,Senior Data Scientist,scikit-learn
530371,Hungary,Senior Data Scientist,scala
530371,Hungary,Senior Data Scientist,python
530371,Hungary,Senior Data Scientist,pandas
530371,Hungary,Senior Data Scientist,numpy
749082,Hungary,Senior Data Scientist,kafka
749082,Hungary,Senior Data Scientist,go
530371,Hungary,Senior Data Scientist,git
530371,Hungary,Senior Data Scientist,databricks
530371,Hungary,Senior Data Scientist,aws
749082,Hungary,Senior Data Scientist,airflow
707490,Hungary,Senior Data Engineer,sql
707490,Hungary,Senior Data Engineer,spark
267001,Hungary,Senior Data Engineer,scala
267001,Hungary,Senior Data Engineer,python
707490,Hungary,Senior Data Engineer,python
451157,Hungary,Senior Data Engineer,mysql
707490,Hungary,Senior Data Engineer,kafka
451157,Hungary,Senior Data Engineer,java
267001,Hungary,Senior Data Engineer,azure
267001,Hungary,Senior Data Engineer,aws
451157,Hungary,Senior Data Engineer,aws
707490,Hungary,Senior Data Engineer,aws
707490,Hungary,Senior Data Engineer,airflow
126645,Hungary,Senior Data Analyst,sql
297462,Hungary,Senior Data Analyst,sql
126645,Hungary,Senior Data Analyst,redshift
126645,Hungary,Senior Data Analyst,oracle
126645,Hungary,Senior Data Analyst,gcp
126645,Hungary,Senior Data Analyst,bigquery
126645,Hungary,Senior Data Analyst,aws
126645,Hungary,Senior Data Analyst,airflow
48826,Hungary,Machine Learning Engineer,terraform
424445,Hungary,Machine Learning Engineer,terraform
1449,Hungary,Machine Learning Engineer,tensorflow
55135,Hungary,Machine Learning Engineer,tensorflow
424445,Hungary,Machine Learning Engineer,tensorflow
1449,Hungary,Machine Learning Engineer,sql
115107,Hungary,Machine Learning Engineer,sql
1449,Hungary,Machine Learning Engineer,spark
48826,Hungary,Machine Learning Engineer,spark
424445,Hungary,Machine Learning Engineer,scikit-learn
1449,Hungary,Machine Learning Engineer,redshift
1449,Hungary,Machine Learning Engineer,pytorch
55135,Hungary,Machine Learning Engineer,pytorch
424445,Hungary,Machine Learning Engineer,pytorch
1449,Hungary,Machine Learning Engineer,python
55135,Hungary,Machine Learning Engineer,python
115107,Hungary,Machine Learning Engineer,python
424445,Hungary,Machine Learning Engineer,python
1449,Hungary,Machine Learning Engineer,pandas
115107,Hungary,Machine Learning Engineer,pandas
424445,Hungary,Machine Learning Engineer,oracle
55135,Hungary,Machine Learning Engineer,numpy
115107,Hungary,Machine Learning Engineer,numpy
48826,Hungary,Machine Learning Engineer,kubernetes
1449,Hungary,Machine Learning Engineer,kafka
424445,Hungary,Machine Learning Engineer,java
48826,Hungary,Machine Learning Engineer,hadoop
115107,Hungary,Machine Learning Engineer,go
424445,Hungary,Machine Learning Engineer,go
424445,Hungary,Machine Learning Engineer,gcp
115107,Hungary,Machine Learning Engineer,docker
424445,Hungary,Machine Learning Engineer,docker
424445,Hungary,Machine Learning Engineer,azure
1449,Hungary,Machine Learning Engineer,aws
48826,Hungary,Machine Learning Engineer,aws
424445,Hungary,Machine Learning Engineer,aws
1449,Hungary,Machine Learning Engineer,airflow
40922,Hungary,Data Scientist,tensorflow
633874,Hungary,Data Scientist,tensorflow
655762,Hungary,Data Scientist,tensorflow
655762,Hungary,Data Scientist,tableau
40922,Hungary,Data Scientist,sql
663182,Hungary,Data Scientist,sql
746329,Hungary,Data Scientist,sql
655762,Hungary,Data Scientist,scikit-learn
655762,Hungary,Data Scientist,scala
40922,Hungary,Data Scientist,pytorch
633874,Hungary,Data Scientist,pytorch
40922,Hungary,Data Scientist,python
164261,Hungary,Data Scientist,python
292348,Hungary,Data Scientist,python
396334,Hungary,Data Scientist,python
633874,Hungary,Data Scientist,python
655762,Hungary,Data Scientist,python
768242,Hungary,Data Scientist,python
40922,Hungary,Data Scientist,postgresql
396334,Hungary,Data Scientist,pandas
655762,Hungary,Data Scientist,pandas
663182,Hungary,Data Scientist,oracle
746329,Hungary,Data Scientist,oracle
396334,Hungary,Data Scientist,numpy
655762,Hungary,Data Scientist,numpy
292348,Hungary,Data Scientist,kubernetes
633874,Hungary,Data Scientist,jira
396334,Hungary,Data Scientist,java
768242,Hungary,Data Scientist,java
655762,Hungary,Data Scientist,hadoop
88126,Hungary,Data Scientist,go
633874,Hungary,Data Scientist,git
663182,Hungary,Data Scientist,git
746329,Hungary,Data Scientist,git
292348,Hungary,Data Scientist,docker
396334,Hungary,Data Scientist,docker
292348,Hungary,Data Scientist,azure
663182,Hungary,Data Scientist,azure
746329,Hungary,Data Scientist,azure
40922,Hungary,Data Scientist,aws
633874,Hungary,Data Scientist,aws
404134,Hungary,Data Engineer,terraform
662160,Hungary,Data Engineer,terraform
165054,Hungary,Data Engineer,sql
217179,Hungary,Data Engineer,sql
338618,Hungary,Data Engineer,sql
586451,Hungary,Data Engineer,sql
625861,Hungary,Data Engineer,sql
217179,Hungary,Data Engineer,spark
338618,Hungary,Data Engineer,spark
662160,Hungary,Data Engineer,spark
662160,Hungary,Data Engineer,scala
165054,Hungary,Data Engineer,python
217179,Hungary,Data Engineer,python
338618,Hungary,Data Engineer,python
404134,Hungary,Data Engineer,python
492106,Hungary,Data Engineer,python
564335,Hungary,Data Engineer,python
586451,Hungary,Data Engineer,python
613746,Hungary,Data Engineer,python
625861,Hungary,Data Engineer,python
662160,Hungary,Data Engineer,python
750475,Hungary,Data Engineer,python
492106,Hungary,Data Engineer,oracle
564335,Hungary,Data Engineer,oracle
614209,Hungary,Data Engineer,kubernetes
217179,Hungary,Data Engineer,kafka
338618,Hungary,Data Engineer,kafka
404134,Hungary,Data Engineer,kafka
492106,Hungary,Data Engineer,java
564335,Hungary,Data Engineer,java
662160,Hungary,Data Engineer,java
404134,Hungary,Data Engineer,hadoop
586451,Hungary,Data Engineer,hadoop
662160,Hungary,Data Engineer,go
750475,Hungary,Data Engineer,gcp
614209,Hungary,Data Engineer,docker
750475,Hungary,Data Engineer,bigquery
586451,Hungary,Data Engineer,azure
614209,Hungary,Data Engineer,azure
625861,Hungary,Data Engineer,azure
750475,Hungary,Data Engineer,azure
217179,Hungary,Data Engineer,aws
614209,Hungary,Data Engineer,aws
662160,Hungary,Data Engineer,aws
750475,Hungary,Data Engineer,aws
217179,Hungary,Data Engineer,airflow
338618,Hungary,Data Engineer,airflow
216761,Hungary,Data Analyst,tableau
230083,Hungary,Data Analyst,tableau
230520,Hungary,Data Analyst,tableau
467854,Hungary,Data Analyst,tableau
61968,Hungary,Data Analyst,sql
230083,Hungary,Data Analyst,sql
230520,Hungary,Data Analyst,sql
231615,Hungary,Data Analyst,sql
413663,Hungary,Data Analyst,sql
467854,Hungary,Data Analyst,sql
413663,Hungary,Data Analyst,spark
453843,Hungary,Data Analyst,snowflake
413663,Hungary,Data Analyst,scikit-learn
413663,Hungary,Data Analyst,scala
61968,Hungary,Data Analyst,redshift
61968,Hungary,Data Analyst,python
216761,Hungary,Data Analyst,python
230083,Hungary,Data Analyst,python
230520,Hungary,Data Analyst,python
413663,Hungary,Data Analyst,python
413663,Hungary,Data Analyst,pandas
636801,Hungary,Data Analyst,oracle
413663,Hungary,Data Analyst,numpy
216761,Hungary,Data Analyst,jira
216761,Hungary,Data Analyst,hadoop
216761,Hungary,Data Analyst,git
413663,Hungary,Data Analyst,git
453843,Hungary,Data Analyst,gcp
413663,Hungary,Data Analyst,databricks
453843,Hungary,Data Analyst,databricks
453843,Hungary,Data Analyst,azure
413663,Hungary,Data Analyst,aws
453843,Hungary,Data Analyst,aws
694352,Hungary,Cloud Engineer,aws
29149,Greece,Software Engineer,tensorflow
137714,Greece,Software Engineer,tensorflow
365218,Greece,Software Engineer,tensorflow
137714,Greece,Software Engineer,sql
213335,Greece,Software Engineer,sql
365218,Greece,Software Engineer,sql
137714,Greece,Software Engineer,pytorch
365218,Greece,Software Engineer,pytorch
213335,Greece,Software Engineer,python
365218,Greece,Software Engineer,python
393836,Greece,Software Engineer,python
397919,Greece,Software Engineer,python
393836,Greece,Software Engineer,jira
397919,Greece,Software Engineer,jira
213335,Greece,Software Engineer,java
365218,Greece,Software Engineer,java
393836,Greece,Software Engineer,java
397919,Greece,Software Engineer,java
29149,Greece,Software Engineer,go
617666,Greece,Senior Data Scientist,sql
651984,Greece,Senior Data Scientist,sql
189833,Greece,Senior Data Scientist,spark
534853,Greece,Senior Data Scientist,pytorch
189833,Greece,Senior Data Scientist,python
534853,Greece,Senior Data Scientist,python
617666,Greece,Senior Data Scientist,python
651984,Greece,Senior Data Scientist,python
189833,Greece,Senior Data Scientist,pyspark
617666,Greece,Senior Data Scientist,postgresql
617666,Greece,Senior Data Scientist,oracle
617666,Greece,Senior Data Scientist,mysql
189833,Greece,Senior Data Scientist,databricks
189833,Greece,Senior Data Scientist,azure
651984,Greece,Senior Data Scientist,azure
722821,Greece,Senior Data Engineer,spark
722821,Greece,Senior Data Engineer,scala
722821,Greece,Senior Data Engineer,python
722821,Greece,Senior Data Engineer,jira
722821,Greece,Senior Data Engineer,java
722821,Greece,Senior Data Engineer,databricks
722821,Greece,Senior Data Engineer,azure
722821,Greece,Senior Data Engineer,airflow
163282,Greece,Machine Learning Engineer,terraform
278707,Greece,Machine Learning Engineer,tensorflow
405632,Greece,Machine Learning Engineer,tensorflow
432639,Greece,Machine Learning Engineer,tensorflow
514755,Greece,Machine Learning Engineer,tensorflow
533459,Greece,Machine Learning Engineer,tensorflow
560062,Greece,Machine Learning Engineer,tensorflow
140465,Greece,Machine Learning Engineer,sql
559943,Greece,Machine Learning Engineer,sql
626068,Greece,Machine Learning Engineer,sql
163282,Greece,Machine Learning Engineer,spark
533459,Greece,Machine Learning Engineer,spark
559943,Greece,Machine Learning Engineer,spark
560062,Greece,Machine Learning Engineer,spark
626068,Greece,Machine Learning Engineer,spark
672714,Greece,Machine Learning Engineer,spark
432639,Greece,Machine Learning Engineer,scikit-learn
533459,Greece,Machine Learning Engineer,scikit-learn
560062,Greece,Machine Learning Engineer,scikit-learn
767505,Greece,Machine Learning Engineer,scikit-learn
278707,Greece,Machine Learning Engineer,scala
559943,Greece,Machine Learning Engineer,scala
560062,Greece,Machine Learning Engineer,scala
626068,Greece,Machine Learning Engineer,scala
163282,Greece,Machine Learning Engineer,pytorch
278707,Greece,Machine Learning Engineer,pytorch
405632,Greece,Machine Learning Engineer,pytorch
432639,Greece,Machine Learning Engineer,pytorch
514755,Greece,Machine Learning Engineer,pytorch
533459,Greece,Machine Learning Engineer,pytorch
767505,Greece,Machine Learning Engineer,pytorch
140465,Greece,Machine Learning Engineer,python
163282,Greece,Machine Learning Engineer,python
278707,Greece,Machine Learning Engineer,python
405632,Greece,Machine Learning Engineer,python
432639,Greece,Machine Learning Engineer,python
514755,Greece,Machine Learning Engineer,python
533459,Greece,Machine Learning Engineer,python
559943,Greece,Machine Learning Engineer,python
560062,Greece,Machine Learning Engineer,python
626068,Greece,Machine Learning Engineer,python
765797,Greece,Machine Learning Engineer,python
767505,Greece,Machine Learning Engineer,python
559943,Greece,Machine Learning Engineer,pyspark
560062,Greece,Machine Learning Engineer,pyspark
626068,Greece,Machine Learning Engineer,pyspark
560062,Greece,Machine Learning Engineer,pandas
767505,Greece,Machine Learning Engineer,pandas
560062,Greece,Machine Learning Engineer,numpy
767505,Greece,Machine Learning Engineer,numpy
179341,Greece,Machine Learning Engineer,mysql
163282,Greece,Machine Learning Engineer,kubernetes
278707,Greece,Machine Learning Engineer,kubernetes
672714,Greece,Machine Learning Engineer,kubernetes
767505,Greece,Machine Learning Engineer,kubernetes
533459,Greece,Machine Learning Engineer,kafka
163282,Greece,Machine Learning Engineer,java
278707,Greece,Machine Learning Engineer,java
533459,Greece,Machine Learning Engineer,java
533459,Greece,Machine Learning Engineer,hadoop
560062,Greece,Machine Learning Engineer,hadoop
179341,Greece,Machine Learning Engineer,git
560062,Greece,Machine Learning Engineer,git
767505,Greece,Machine Learning Engineer,git
179341,Greece,Machine Learning Engineer,gcp
179341,Greece,Machine Learning Engineer,docker
278707,Greece,Machine Learning Engineer,docker
432639,Greece,Machine Learning Engineer,docker
672714,Greece,Machine Learning Engineer,docker
767505,Greece,Machine Learning Engineer,docker
559943,Greece,Machine Learning Engineer,databricks
626068,Greece,Machine Learning Engineer,databricks
140465,Greece,Machine Learning Engineer,azure
405632,Greece,Machine Learning Engineer,azure
559943,Greece,Machine Learning Engineer,azure
626068,Greece,Machine Learning Engineer,azure
767505,Greece,Machine Learning Engineer,azure
163282,Greece,Machine Learning Engineer,aws
179341,Greece,Machine Learning Engineer,aws
405632,Greece,Machine Learning Engineer,aws
432639,Greece,Machine Learning Engineer,aws
560062,Greece,Machine Learning Engineer,airflow
374959,Greece,Data Scientist,tensorflow
587169,Greece,Data Scientist,tensorflow
720984,Greece,Data Scientist,tensorflow
731340,Greece,Data Scientist,tableau
169243,Greece,Data Scientist,sql
540764,Greece,Data Scientist,sql
587169,Greece,Data Scientist,sql
731340,Greece,Data Scientist,sql
11741,Greece,Data Scientist,spark
80165,Greece,Data Scientist,spark
169243,Greece,Data Scientist,scikit-learn
587169,Greece,Data Scientist,scikit-learn
374959,Greece,Data Scientist,pytorch
720984,Greece,Data Scientist,pytorch
11741,Greece,Data Scientist,python
80165,Greece,Data Scientist,python
169243,Greece,Data Scientist,python
374959,Greece,Data Scientist,python
493221,Greece,Data Scientist,python
540764,Greece,Data Scientist,python
587169,Greece,Data Scientist,python
668934,Greece,Data Scientist,python
720984,Greece,Data Scientist,python
731340,Greece,Data Scientist,python
587169,Greece,Data Scientist,postgresql
80165,Greece,Data Scientist,kubernetes
80165,Greece,Data Scientist,kafka
493221,Greece,Data Scientist,jira
731340,Greece,Data Scientist,jira
731340,Greece,Data Scientist,java
80165,Greece,Data Scientist,docker
587169,Greece,Data Scientist,docker
11741,Greece,Data Scientist,databricks
11741,Greece,Data Scientist,azure
135022,Greece,Data Scientist,azure
122685,Greece,Data Engineer,terraform
167953,Greece,Data Engineer,terraform
328262,Greece,Data Engineer,terraform
679048,Greece,Data Engineer,tableau
721651,Greece,Data Engineer,tableau
743927,Greece,Data Engineer,tableau
120138,Greece,Data Engineer,sql
139751,Greece,Data Engineer,sql
160178,Greece,Data Engineer,sql
185068,Greece,Data Engineer,sql
293553,Greece,Data Engineer,sql
294324,Greece,Data Engineer,sql
328262,Greece,Data Engineer,sql
490218,Greece,Data Engineer,sql
573697,Greece,Data Engineer,sql
637993,Greece,Data Engineer,sql
679048,Greece,Data Engineer,sql
710517,Greece,Data Engineer,sql
721651,Greece,Data Engineer,sql
729906,Greece,Data Engineer,sql
743927,Greece,Data Engineer,sql
752893,Greece,Data Engineer,sql
771592,Greece,Data Engineer,sql
122685,Greece,Data Engineer,spark
139751,Greece,Data Engineer,spark
160178,Greece,Data Engineer,spark
167953,Greece,Data Engineer,spark
294324,Greece,Data Engineer,spark
328262,Greece,Data Engineer,spark
494522,Greece,Data Engineer,spark
576626,Greece,Data Engineer,spark
701239,Greece,Data Engineer,spark
721651,Greece,Data Engineer,spark
752893,Greece,Data Engineer,spark
771592,Greece,Data Engineer,spark
328262,Greece,Data Engineer,snowflake
710517,Greece,Data Engineer,snowflake
122685,Greece,Data Engineer,scala
139751,Greece,Data Engineer,scala
160178,Greece,Data Engineer,scala
294324,Greece,Data Engineer,scala
328262,Greece,Data Engineer,scala
490218,Greece,Data Engineer,scala
752893,Greece,Data Engineer,scala
167953,Greece,Data Engineer,redshift
721651,Greece,Data Engineer,redshift
122685,Greece,Data Engineer,python
139751,Greece,Data Engineer,python
160178,Greece,Data Engineer,python
167953,Greece,Data Engineer,python
185068,Greece,Data Engineer,python
294324,Greece,Data Engineer,python
328262,Greece,Data Engineer,python
490218,Greece,Data Engineer,python
493332,Greece,Data Engineer,python
494522,Greece,Data Engineer,python
576626,Greece,Data Engineer,python
637993,Greece,Data Engineer,python
679048,Greece,Data Engineer,python
710517,Greece,Data Engineer,python
721651,Greece,Data Engineer,python
729906,Greece,Data Engineer,python
743927,Greece,Data Engineer,python
752893,Greece,Data Engineer,python
294324,Greece,Data Engineer,postgresql
328262,Greece,Data Engineer,postgresql
721651,Greece,Data Engineer,postgresql
752893,Greece,Data Engineer,postgresql
494522,Greece,Data Engineer,pandas
294324,Greece,Data Engineer,oracle
743927,Greece,Data Engineer,oracle
752893,Greece,Data Engineer,oracle
294324,Greece,Data Engineer,mysql
721651,Greece,Data Engineer,mysql
729906,Greece,Data Engineer,mysql
743927,Greece,Data Engineer,mysql
752893,Greece,Data Engineer,mysql
167953,Greece,Data Engineer,kubernetes
294324,Greece,Data Engineer,kubernetes
710517,Greece,Data Engineer,kubernetes
752893,Greece,Data Engineer,kubernetes
122685,Greece,Data Engineer,kafka
160178,Greece,Data Engineer,kafka
167953,Greece,Data Engineer,kafka
294324,Greece,Data Engineer,kafka
328262,Greece,Data Engineer,kafka
701239,Greece,Data Engineer,kafka
721651,Greece,Data Engineer,kafka
743927,Greece,Data Engineer,kafka
752893,Greece,Data Engineer,kafka
494522,Greece,Data Engineer,jira
139751,Greece,Data Engineer,java
160178,Greece,Data Engineer,java
167953,Greece,Data Engineer,java
294324,Greece,Data Engineer,java
328262,Greece,Data Engineer,java
493332,Greece,Data Engineer,java
752893,Greece,Data Engineer,java
160178,Greece,Data Engineer,hadoop
167953,Greece,Data Engineer,hadoop
294324,Greece,Data Engineer,hadoop
701239,Greece,Data Engineer,hadoop
752893,Greece,Data Engineer,hadoop
771592,Greece,Data Engineer,hadoop
167953,Greece,Data Engineer,git
573697,Greece,Data Engineer,git
743927,Greece,Data Engineer,git
328262,Greece,Data Engineer,gcp
167953,Greece,Data Engineer,docker
294324,Greece,Data Engineer,docker
494522,Greece,Data Engineer,docker
710517,Greece,Data Engineer,docker
752893,Greece,Data Engineer,docker
122685,Greece,Data Engineer,databricks
293553,Greece,Data Engineer,databricks
490218,Greece,Data Engineer,databricks
576626,Greece,Data Engineer,databricks
771592,Greece,Data Engineer,bigquery
120138,Greece,Data Engineer,azure
122685,Greece,Data Engineer,azure
293553,Greece,Data Engineer,azure
294324,Greece,Data Engineer,azure
490218,Greece,Data Engineer,azure
573697,Greece,Data Engineer,azure
576626,Greece,Data Engineer,azure
679048,Greece,Data Engineer,azure
743927,Greece,Data Engineer,azure
752893,Greece,Data Engineer,azure
167953,Greece,Data Engineer,aws
185068,Greece,Data Engineer,aws
294324,Greece,Data Engineer,aws
328262,Greece,Data Engineer,aws
494522,Greece,Data Engineer,aws
573697,Greece,Data Engineer,aws
721651,Greece,Data Engineer,aws
743927,Greece,Data Engineer,aws
752893,Greece,Data Engineer,aws
294324,Greece,Data Engineer,airflow
752893,Greece,Data Engineer,airflow
58901,Greece,Data Analyst,tableau
635408,Greece,Data Analyst,tableau
686791,Greece,Data Analyst,tableau
728253,Greece,Data Analyst,tableau
58901,Greece,Data Analyst,sql
286154,Greece,Data Analyst,sql
540035,Greece,Data Analyst,sql
618424,Greece,Data Analyst,sql
621721,Greece,Data Analyst,sql
635408,Greece,Data Analyst,sql
686791,Greece,Data Analyst,sql
728253,Greece,Data Analyst,sql
58901,Greece,Data Analyst,spark
58901,Greece,Data Analyst,python
581584,Greece,Data Analyst,python
621721,Greece,Data Analyst,python
635408,Greece,Data Analyst,python
641953,Greece,Data Analyst,python
686791,Greece,Data Analyst,python
707540,Greece,Data Analyst,python
728253,Greece,Data Analyst,python
641953,Greece,Data Analyst,kubernetes
236924,Greece,Data Analyst,jira
641953,Greece,Data Analyst,java
686791,Greece,Data Analyst,java
707540,Greece,Data Analyst,java
635408,Greece,Data Analyst,git
641953,Greece,Data Analyst,docker
58901,Greece,Data Analyst,databricks
286154,Greece,Data Analyst,azure
540035,Greece,Data Analyst,azure
581584,Greece,Data Analyst,azure
581584,Greece,Data Analyst,aws
286098,Greece,Business Analyst,tableau
381706,Greece,Business Analyst,tableau
286098,Greece,Business Analyst,sql
381706,Greece,Business Analyst,sql
286098,Greece,Business Analyst,snowflake
381706,Greece,Business Analyst,snowflake
286098,Greece,Business Analyst,python
381706,Greece,Business Analyst,python
286098,Greece,Business Analyst,aws
286098,Greece,Business Analyst,airflow
381706,Greece,Business Analyst,airflow
48733,Germany,Software Engineer,sql
425354,Germany,Software Engineer,spark
714476,Germany,Software Engineer,spark
737143,Germany,Software Engineer,spark
139688,Germany,Software Engineer,python
155779,Germany,Software Engineer,python
698695,Germany,Software Engineer,python
724315,Germany,Software Engineer,python
737143,Germany,Software Engineer,python
139688,Germany,Software Engineer,kubernetes
724315,Germany,Software Engineer,kubernetes
139688,Germany,Software Engineer,java
197701,Germany,Software Engineer,java
223027,Germany,Software Engineer,java
223027,Germany,Software Engineer,go
724315,Germany,Software Engineer,docker
139688,Germany,Software Engineer,azure
698695,Germany,Software Engineer,azure
639630,Germany,Senior Data Scientist,terraform
358433,Germany,Senior Data Scientist,tensorflow
398550,Germany,Senior Data Scientist,tensorflow
45360,Germany,Senior Data Scientist,tableau
662639,Germany,Senior Data Scientist,tableau
45360,Germany,Senior Data Scientist,sql
104733,Germany,Senior Data Scientist,sql
223475,Germany,Senior Data Scientist,sql
250941,Germany,Senior Data Scientist,sql
358433,Germany,Senior Data Scientist,sql
375368,Germany,Senior Data Scientist,sql
383578,Germany,Senior Data Scientist,sql
418698,Germany,Senior Data Scientist,sql
537063,Germany,Senior Data Scientist,sql
537546,Germany,Senior Data Scientist,sql
574515,Germany,Senior Data Scientist,sql
630236,Germany,Senior Data Scientist,sql
639630,Germany,Senior Data Scientist,sql
672508,Germany,Senior Data Scientist,sql
762690,Germany,Senior Data Scientist,sql
775075,Germany,Senior Data Scientist,sql
781022,Germany,Senior Data Scientist,sql
45360,Germany,Senior Data Scientist,spark
104733,Germany,Senior Data Scientist,spark
375368,Germany,Senior Data Scientist,spark
537063,Germany,Senior Data Scientist,spark
537546,Germany,Senior Data Scientist,spark
630236,Germany,Senior Data Scientist,spark
672508,Germany,Senior Data Scientist,spark
775075,Germany,Senior Data Scientist,spark
45360,Germany,Senior Data Scientist,snowflake
104733,Germany,Senior Data Scientist,snowflake
223475,Germany,Senior Data Scientist,snowflake
375368,Germany,Senior Data Scientist,snowflake
537063,Germany,Senior Data Scientist,snowflake
672508,Germany,Senior Data Scientist,snowflake
775075,Germany,Senior Data Scientist,snowflake
223475,Germany,Senior Data Scientist,scikit-learn
574515,Germany,Senior Data Scientist,scikit-learn
375368,Germany,Senior Data Scientist,scala
45360,Germany,Senior Data Scientist,redshift
223475,Germany,Senior Data Scientist,redshift
375368,Germany,Senior Data Scientist,redshift
398550,Germany,Senior Data Scientist,pytorch
574515,Germany,Senior Data Scientist,pytorch
45360,Germany,Senior Data Scientist,python
104733,Germany,Senior Data Scientist,python
223475,Germany,Senior Data Scientist,python
250941,Germany,Senior Data Scientist,python
375368,Germany,Senior Data Scientist,python
383578,Germany,Senior Data Scientist,python
398550,Germany,Senior Data Scientist,python
418698,Germany,Senior Data Scientist,python
537063,Germany,Senior Data Scientist,python
537546,Germany,Senior Data Scientist,python
574515,Germany,Senior Data Scientist,python
630236,Germany,Senior Data Scientist,python
639630,Germany,Senior Data Scientist,python
662639,Germany,Senior Data Scientist,python
672508,Germany,Senior Data Scientist,python
762690,Germany,Senior Data Scientist,python
775075,Germany,Senior Data Scientist,python
45360,Germany,Senior Data Scientist,pyspark
762690,Germany,Senior Data Scientist,pyspark
639630,Germany,Senior Data Scientist,postgresql
223475,Germany,Senior Data Scientist,pandas
639630,Germany,Senior Data Scientist,pandas
639630,Germany,Senior Data Scientist,oracle
223475,Germany,Senior Data Scientist,numpy
45360,Germany,Senior Data Scientist,looker
104733,Germany,Senior Data Scientist,looker
537063,Germany,Senior Data Scientist,looker
672508,Germany,Senior Data Scientist,looker
775075,Germany,Senior Data Scientist,looker
639630,Germany,Senior Data Scientist,kubernetes
104733,Germany,Senior Data Scientist,kafka
537063,Germany,Senior Data Scientist,kafka
672508,Germany,Senior Data Scientist,kafka
775075,Germany,Senior Data Scientist,kafka
375368,Germany,Senior Data Scientist,java
537546,Germany,Senior Data Scientist,hadoop
630236,Germany,Senior Data Scientist,hadoop
45360,Germany,Senior Data Scientist,git
250941,Germany,Senior Data Scientist,git
639630,Germany,Senior Data Scientist,git
398550,Germany,Senior Data Scientist,gcp
104733,Germany,Senior Data Scientist,docker
537063,Germany,Senior Data Scientist,docker
672508,Germany,Senior Data Scientist,docker
775075,Germany,Senior Data Scientist,docker
45360,Germany,Senior Data Scientist,databricks
45360,Germany,Senior Data Scientist,bigquery
223475,Germany,Senior Data Scientist,bigquery
375368,Germany,Senior Data Scientist,bigquery
398550,Germany,Senior Data Scientist,azure
45360,Germany,Senior Data Scientist,aws
375368,Germany,Senior Data Scientist,aws
383578,Germany,Senior Data Scientist,aws
398550,Germany,Senior Data Scientist,aws
574515,Germany,Senior Data Scientist,aws
639630,Germany,Senior Data Scientist,aws
775075,Germany,Senior Data Scientist,aws
45360,Germany,Senior Data Scientist,airflow
104733,Germany,Senior Data Scientist,airflow
375368,Germany,Senior Data Scientist,airflow
537063,Germany,Senior Data Scientist,airflow
672508,Germany,Senior Data Scientist,airflow
775075,Germany,Senior Data Scientist,airflow
236929,Germany,Senior Data Engineer,sql
237179,Germany,Senior Data Engineer,sql
250475,Germany,Senior Data Engineer,sql
254670,Germany,Senior Data Engineer,sql
394502,Germany,Senior Data Engineer,sql
401539,Germany,Senior Data Engineer,sql
417535,Germany,Senior Data Engineer,sql
484864,Germany,Senior Data Engineer,sql
487352,Germany,Senior Data Engineer,sql
588788,Germany,Senior Data Engineer,sql
682913,Germany,Senior Data Engineer,sql
715184,Germany,Senior Data Engineer,sql
723419,Germany,Senior Data Engineer,sql
741082,Germany,Senior Data Engineer,sql
10610,Germany,Senior Data Engineer,spark
117743,Germany,Senior Data Engineer,spark
237179,Germany,Senior Data Engineer,spark
285717,Germany,Senior Data Engineer,spark
401539,Germany,Senior Data Engineer,spark
417535,Germany,Senior Data Engineer,spark
524841,Germany,Senior Data Engineer,spark
775943,Germany,Senior Data Engineer,spark
10610,Germany,Senior Data Engineer,snowflake
